RETAILER,REGION,CHANNEL,SEGMENT,DATE,SALE
Costco,Mexico,Wholesale,Ice Cream,2024-08-01,211602.31
Costco,Mexico,DTC,Ice Cream,2024-08-01,176696.33
Costco,Mexico,Wholesale,Ice Cream,2024-08-02,254935.05
Costco,Mexico,DTC,Ice Cream,2024-08-02,143111.00
Costco,Mexico,Wholesale,Ice Cream,2024-08-03,284231.48
Costco,Mexico,DTC,Ice Cream,2024-08-03,208063.57
Costco,Mexico,Wholesale,Ice Cream,2024-08-04,312134.30
Costco,Mexico,DTC,Ice Cream,2024-08-04,173415.30
Costco,Mexico,Wholesale,Ice Cream,2024-08-05,246791.78
Costco,Mexico,DTC,Ice Cream,2024-08-05,171601.34
Costco,Mexico,Wholesale,Ice Cream,2024-08-06,257304.68
Costco,Mexico,DTC,Ice Cream,2024-08-06,177896.59
Costco,Mexico,Wholesale,Ice Cream,2024-08-07,225666.96
Costco,Mexico,DTC,Ice Cream,2024-08-07,157724.52
Costco,Mexico,Wholesale,Ice Cream,2024-08-08,265254.24
Costco,Mexico,DTC,Ice Cream,2024-08-08,157681.74
Costco,Mexico,Wholesale,Ice Cream,2024-08-09,213947.84
Costco,Mexico,DTC,Ice Cream,2024-08-09,156676.52
Costco,Mexico,Wholesale,Ice Cream,2024-08-10,247187.55
Costco,Mexico,DTC,Ice Cream,2024-08-10,211887.06
Costco,Mexico,Wholesale,Ice Cream,2024-08-11,277365.71
Costco,Mexico,DTC,Ice Cream,2024-08-11,186196.30
Costco,Mexico,Wholesale,Ice Cream,2024-08-12,241578.48
Costco,Mexico,DTC,Ice Cream,2024-08-12,185702.25
Costco,Mexico,Wholesale,Ice Cream,2024-08-13,204656.34
Costco,Mexico,DTC,Ice Cream,2024-08-13,188917.35
Costco,Mexico,Wholesale,Ice Cream,2024-08-14,259829.30
Costco,Mexico,DTC,Ice Cream,2024-08-14,181732.14
Costco,Mexico,Wholesale,Ice Cream,2024-08-15,230698.73
Costco,Mexico,DTC,Ice Cream,2024-08-15,181462.69
Costco,Mexico,Wholesale,Ice Cream,2024-08-16,249192.55
Costco,Mexico,DTC,Ice Cream,2024-08-16,157979.06
Costco,Mexico,Wholesale,Ice Cream,2024-08-17,240042.22
Costco,Mexico,DTC,Ice Cream,2024-08-17,197757.53
Costco,Mexico,Wholesale,Ice Cream,2024-08-18,250101.29
Costco,Mexico,DTC,Ice Cream,2024-08-18,195113.06
Costco,Mexico,Wholesale,Ice Cream,2024-08-19,252779.76
Costco,Mexico,DTC,Ice Cream,2024-08-19,178680.52
Costco,Mexico,Wholesale,Ice Cream,2024-08-20,200047.23
Costco,Mexico,DTC,Ice Cream,2024-08-20,188590.72
Costco,Mexico,Wholesale,Ice Cream,2024-08-21,259292.70
Costco,Mexico,DTC,Ice Cream,2024-08-21,170387.96
Costco,Mexico,Wholesale,Ice Cream,2024-08-22,216855.71
Costco,Mexico,DTC,Ice Cream,2024-08-22,146060.62
Costco,Mexico,Wholesale,Ice Cream,2024-08-23,204774.38
Costco,Mexico,DTC,Ice Cream,2024-08-23,177479.68
Costco,Mexico,Wholesale,Ice Cream,2024-08-24,309408.04
Costco,Mexico,DTC,Ice Cream,2024-08-24,228024.69
Costco,Mexico,Wholesale,Ice Cream,2024-08-25,313646.03
Costco,Mexico,DTC,Ice Cream,2024-08-25,225765.27
Costco,Mexico,Wholesale,Ice Cream,2024-08-26,233895.61
Costco,Mexico,DTC,Ice Cream,2024-08-26,184410.31
Costco,Mexico,Wholesale,Ice Cream,2024-08-27,243787.91
Costco,Mexico,DTC,Ice Cream,2024-08-27,164520.31
Costco,Mexico,Wholesale,Ice Cream,2024-08-28,265779.69
Costco,Mexico,DTC,Ice Cream,2024-08-28,146450.86
Costco,Mexico,Wholesale,Ice Cream,2024-08-29,256727.76
Costco,Mexico,DTC,Ice Cream,2024-08-29,190347.00
Costco,Mexico,Wholesale,Ice Cream,2024-08-30,245447.44
Costco,Mexico,DTC,Ice Cream,2024-08-30,183481.21
Costco,Mexico,Wholesale,Ice Cream,2024-08-31,239036.96
Costco,Mexico,DTC,Ice Cream,2024-08-31,192186.47
Costco,Mexico,Wholesale,Ice Cream,2024-09-01,332569.78
Costco,Mexico,DTC,Ice Cream,2024-09-01,247642.59
Costco,Mexico,Wholesale,Ice Cream,2024-09-02,0.00
Costco,Mexico,DTC,Ice Cream,2024-09-02,240912.17
Costco,Mexico,Wholesale,Ice Cream,2024-09-03,345125.47
Costco,Mexico,DTC,Ice Cream,2024-09-03,245968.26
Costco,Mexico,Wholesale,Ice Cream,2024-09-04,303313.99
Costco,Mexico,DTC,Ice Cream,2024-09-04,228180.27
Costco,Mexico,Wholesale,Ice Cream,2024-09-05,273873.48
Costco,Mexico,DTC,Ice Cream,2024-09-05,227191.24
Costco,Mexico,Wholesale,Ice Cream,2024-09-06,339923.95
Costco,Mexico,DTC,Ice Cream,2024-09-06,204253.45
Costco,Mexico,Wholesale,Ice Cream,2024-09-07,393501.44
Costco,Mexico,DTC,Ice Cream,2024-09-07,257934.50
Costco,Mexico,Wholesale,Ice Cream,2024-09-08,414866.72
Costco,Mexico,DTC,Ice Cream,2024-09-08,261703.96
Costco,Mexico,Wholesale,Ice Cream,2024-09-09,270953.28
Costco,Mexico,DTC,Ice Cream,2024-09-09,201683.42
Costco,Mexico,Wholesale,Ice Cream,2024-09-10,286952.49
Costco,Mexico,DTC,Ice Cream,2024-09-10,250214.37
Costco,Mexico,Wholesale,Ice Cream,2024-09-11,296484.72
Costco,Mexico,DTC,Ice Cream,2024-09-11,238128.32
Costco,Mexico,Wholesale,Ice Cream,2024-09-12,287196.22
Costco,Mexico,DTC,Ice Cream,2024-09-12,246874.55
Costco,Mexico,Wholesale,Ice Cream,2024-09-13,352228.66
Costco,Mexico,DTC,Ice Cream,2024-09-13,212774.58
Costco,Mexico,Wholesale,Ice Cream,2024-09-14,325687.56
Costco,Mexico,DTC,Ice Cream,2024-09-14,272637.67
Costco,Mexico,Wholesale,Ice Cream,2024-09-15,341699.90
Costco,Mexico,DTC,Ice Cream,2024-09-15,228577.57
Costco,Mexico,Wholesale,Ice Cream,2024-09-16,276257.75
Costco,Mexico,DTC,Ice Cream,2024-09-16,224350.14
Costco,Mexico,Wholesale,Ice Cream,2024-09-17,327088.27
Costco,Mexico,DTC,Ice Cream,2024-09-17,186036.16
Costco,Mexico,Wholesale,Ice Cream,2024-09-18,319074.14
Costco,Mexico,DTC,Ice Cream,2024-09-18,214527.74
Costco,Mexico,Wholesale,Ice Cream,2024-09-19,264852.71
Costco,Mexico,DTC,Ice Cream,2024-09-19,238208.59
Costco,Mexico,Wholesale,Ice Cream,2024-09-20,305759.27
Costco,Mexico,DTC,Ice Cream,2024-09-20,235122.35
Costco,Mexico,Wholesale,Ice Cream,2024-09-21,316278.68
Costco,Mexico,DTC,Ice Cream,2024-09-21,239439.98
Costco,Mexico,Wholesale,Ice Cream,2024-09-22,347364.20
Costco,Mexico,DTC,Ice Cream,2024-09-22,264314.41
Costco,Mexico,Wholesale,Ice Cream,2024-09-23,335357.10
Costco,Mexico,DTC,Ice Cream,2024-09-23,234727.96
Costco,Mexico,Wholesale,Ice Cream,2024-09-24,307921.73
Costco,Mexico,DTC,Ice Cream,2024-09-24,200584.14
Costco,Mexico,Wholesale,Ice Cream,2024-09-25,278015.45
Costco,Mexico,DTC,Ice Cream,2024-09-25,190616.78
Costco,Mexico,Wholesale,Ice Cream,2024-09-26,313720.24
Costco,Mexico,DTC,Ice Cream,2024-09-26,189699.19
Costco,Mexico,Wholesale,Ice Cream,2024-09-27,267035.07
Costco,Mexico,DTC,Ice Cream,2024-09-27,249907.97
Costco,Mexico,Wholesale,Ice Cream,2024-09-28,389974.76
Costco,Mexico,DTC,Ice Cream,2024-09-28,277134.53
Costco,Mexico,Wholesale,Ice Cream,2024-09-29,350229.95
Costco,Mexico,DTC,Ice Cream,2024-09-29,230361.91
Costco,Mexico,Wholesale,Ice Cream,2024-09-30,350570.57
Costco,Mexico,DTC,Ice Cream,2024-09-30,209275.24
Costco,Mexico,Wholesale,Ice Cream,2024-10-01,142649.66
Costco,Mexico,DTC,Ice Cream,2024-10-01,126703.48
Costco,Mexico,Wholesale,Ice Cream,2024-10-02,143895.00
Costco,Mexico,DTC,Ice Cream,2024-10-02,122592.77
Costco,Mexico,Wholesale,Ice Cream,2024-10-03,165881.90
Costco,Mexico,DTC,Ice Cream,2024-10-03,100212.94
Costco,Mexico,Wholesale,Ice Cream,2024-10-04,183072.90
Costco,Mexico,DTC,Ice Cream,2024-10-04,123650.14
Costco,Mexico,Wholesale,Ice Cream,2024-10-05,184363.37
Costco,Mexico,DTC,Ice Cream,2024-10-05,131277.34
Costco,Mexico,Wholesale,Ice Cream,2024-10-06,192467.70
Costco,Mexico,DTC,Ice Cream,2024-10-06,138998.31
Costco,Mexico,Wholesale,Ice Cream,2024-10-07,150189.26
Costco,Mexico,DTC,Ice Cream,2024-10-07,107308.36
Costco,Mexico,Wholesale,Ice Cream,2024-10-08,144720.36
Costco,Mexico,DTC,Ice Cream,2024-10-08,126775.35
Costco,Mexico,Wholesale,Ice Cream,2024-10-09,185032.96
Costco,Mexico,DTC,Ice Cream,2024-10-09,123403.52
Costco,Mexico,Wholesale,Ice Cream,2024-10-10,180045.95
Costco,Mexico,DTC,Ice Cream,2024-10-10,106549.98
Costco,Mexico,Wholesale,Ice Cream,2024-10-11,169102.69
Costco,Mexico,DTC,Ice Cream,2024-10-11,123513.63
Costco,Mexico,Wholesale,Ice Cream,2024-10-12,177715.16
Costco,Mexico,DTC,Ice Cream,2024-10-12,121280.19
Costco,Mexico,Wholesale,Ice Cream,2024-10-13,170556.41
Costco,Mexico,DTC,Ice Cream,2024-10-13,142453.29
Costco,Mexico,Wholesale,Ice Cream,2024-10-14,162664.45
Costco,Mexico,DTC,Ice Cream,2024-10-14,107544.83
Costco,Mexico,Wholesale,Ice Cream,2024-10-15,149486.47
Costco,Mexico,DTC,Ice Cream,2024-10-15,123432.25
Costco,Mexico,Wholesale,Ice Cream,2024-10-16,153953.91
Costco,Mexico,DTC,Ice Cream,2024-10-16,119217.86
Costco,Mexico,Wholesale,Ice Cream,2024-10-17,178900.07
Costco,Mexico,DTC,Ice Cream,2024-10-17,123438.38
Costco,Mexico,Wholesale,Ice Cream,2024-10-18,148860.15
Costco,Mexico,DTC,Ice Cream,2024-10-18,118789.36
Costco,Mexico,Wholesale,Ice Cream,2024-10-19,205331.17
Costco,Mexico,DTC,Ice Cream,2024-10-19,133182.69
Costco,Mexico,Wholesale,Ice Cream,2024-10-20,207960.64
Costco,Mexico,DTC,Ice Cream,2024-10-20,136619.60
Costco,Mexico,Wholesale,Ice Cream,2024-10-21,156355.69
Costco,Mexico,DTC,Ice Cream,2024-10-21,102217.05
Costco,Mexico,Wholesale,Ice Cream,2024-10-22,149533.97
Costco,Mexico,DTC,Ice Cream,2024-10-22,129375.26
Costco,Mexico,Wholesale,Ice Cream,2024-10-23,163824.76
Costco,Mexico,DTC,Ice Cream,2024-10-23,119146.50
Costco,Mexico,Wholesale,Ice Cream,2024-10-24,164938.01
Costco,Mexico,DTC,Ice Cream,2024-10-24,126476.22
Costco,Mexico,Wholesale,Ice Cream,2024-10-25,150959.40
Costco,Mexico,DTC,Ice Cream,2024-10-25,118654.49
Costco,Mexico,Wholesale,Ice Cream,2024-10-26,170405.76
Costco,Mexico,DTC,Ice Cream,2024-10-26,135911.71
Costco,Mexico,Wholesale,Ice Cream,2024-10-27,205489.07
Costco,Mexico,DTC,Ice Cream,2024-10-27,154615.95
Costco,Mexico,Wholesale,Ice Cream,2024-10-28,165921.68
Costco,Mexico,DTC,Ice Cream,2024-10-28,102681.86
Costco,Mexico,Wholesale,Ice Cream,2024-10-29,177047.70
Costco,Mexico,DTC,Ice Cream,2024-10-29,130082.81
Costco,Mexico,Wholesale,Ice Cream,2024-10-30,160275.45
Costco,Mexico,DTC,Ice Cream,2024-10-30,123850.13
Costco,Mexico,Wholesale,Ice Cream,2024-10-31,183918.31
Costco,Mexico,DTC,Ice Cream,2024-10-31,98523.76
Costco,Mexico,Wholesale,Ice Cream,2024-11-01,309732.99
Costco,Mexico,DTC,Ice Cream,2024-11-01,252296.65
Costco,Mexico,Wholesale,Ice Cream,2024-11-02,458051.58
Costco,Mexico,DTC,Ice Cream,2024-11-02,320572.45
Costco,Mexico,Wholesale,Ice Cream,2024-11-03,408962.65
Costco,Mexico,DTC,Ice Cream,2024-11-03,327444.68
Costco,Mexico,Wholesale,Ice Cream,2024-11-04,368334.67
Costco,Mexico,DTC,Ice Cream,2024-11-04,273147.69
Costco,Mexico,Wholesale,Ice Cream,2024-11-05,384688.52
Costco,Mexico,DTC,Ice Cream,2024-11-05,231936.90
Costco,Mexico,Wholesale,Ice Cream,2024-11-06,397682.25
Costco,Mexico,DTC,Ice Cream,2024-11-06,286798.01
Costco,Mexico,Wholesale,Ice Cream,2024-11-07,363730.67
Costco,Mexico,DTC,Ice Cream,2024-11-07,287265.80
Costco,Mexico,Wholesale,Ice Cream,2024-11-08,386726.59
Costco,Mexico,DTC,Ice Cream,2024-11-08,260393.54
Costco,Mexico,Wholesale,Ice Cream,2024-11-09,357742.18
Costco,Mexico,DTC,Ice Cream,2024-11-09,297987.03
Costco,Mexico,Wholesale,Ice Cream,2024-11-10,401855.62
Costco,Mexico,DTC,Ice Cream,2024-11-10,263619.66
Costco,Mexico,Wholesale,Ice Cream,2024-11-11,316166.26
Costco,Mexico,DTC,Ice Cream,2024-11-11,253348.37
Costco,Mexico,Wholesale,Ice Cream,2024-11-12,310468.18
Costco,Mexico,DTC,Ice Cream,2024-11-12,247841.12
Costco,Mexico,Wholesale,Ice Cream,2024-11-13,357211.90
Costco,Mexico,DTC,Ice Cream,2024-11-13,258188.33
Costco,Mexico,Wholesale,Ice Cream,2024-11-14,389172.45
Costco,Mexico,DTC,Ice Cream,2024-11-14,275925.20
Costco,Mexico,Wholesale,Ice Cream,2024-11-15,343399.25
Costco,Mexico,DTC,Ice Cream,2024-11-15,250247.71
Costco,Mexico,Wholesale,Ice Cream,2024-11-16,372109.11
Costco,Mexico,DTC,Ice Cream,2024-11-16,281102.07
Costco,Mexico,Wholesale,Ice Cream,2024-11-17,472922.00
Costco,Mexico,DTC,Ice Cream,2024-11-17,313962.88
Costco,Mexico,Wholesale,Ice Cream,2024-11-18,393474.15
Costco,Mexico,DTC,Ice Cream,2024-11-18,265049.73
Costco,Mexico,Wholesale,Ice Cream,2024-11-19,328398.74
Costco,Mexico,DTC,Ice Cream,2024-11-19,276659.45
Costco,Mexico,Wholesale,Ice Cream,2024-11-20,348440.18
Costco,Mexico,DTC,Ice Cream,2024-11-20,229611.05
Costco,Mexico,Wholesale,Ice Cream,2024-11-21,388299.40
Costco,Mexico,DTC,Ice Cream,2024-11-21,264351.67
Costco,Mexico,Wholesale,Ice Cream,2024-11-22,297787.98
Costco,Mexico,DTC,Ice Cream,2024-11-22,256797.17
Costco,Mexico,Wholesale,Ice Cream,2024-11-23,422901.14
Costco,Mexico,DTC,Ice Cream,2024-11-23,301305.36
Costco,Mexico,Wholesale,Ice Cream,2024-11-24,463615.36
Costco,Mexico,DTC,Ice Cream,2024-11-24,264983.14
Costco,Mexico,Wholesale,Ice Cream,2024-11-25,336870.30
Costco,Mexico,DTC,Ice Cream,2024-11-25,223920.64
Costco,Mexico,Wholesale,Ice Cream,2024-11-26,361446.35
Costco,Mexico,DTC,Ice Cream,2024-11-26,219650.83
Costco,Mexico,Wholesale,Ice Cream,2024-11-27,0.00
Costco,Mexico,DTC,Ice Cream,2024-11-27,286811.52
Costco,Mexico,Wholesale,Ice Cream,2024-11-28,349553.22
Costco,Mexico,DTC,Ice Cream,2024-11-28,249923.25
Costco,Mexico,Wholesale,Ice Cream,2024-11-29,369355.41
Costco,Mexico,DTC,Ice Cream,2024-11-29,289009.91
Costco,Mexico,Wholesale,Ice Cream,2024-11-30,418094.72
Costco,Mexico,DTC,Ice Cream,2024-11-30,323064.19
Costco,Mexico,Wholesale,Ice Cream,2024-12-01,525695.81
Costco,Mexico,DTC,Ice Cream,2024-12-01,359080.24
Costco,Mexico,Wholesale,Ice Cream,2024-12-02,406469.33
Costco,Mexico,DTC,Ice Cream,2024-12-02,313516.11
Costco,Mexico,Wholesale,Ice Cream,2024-12-03,435352.09
Costco,Mexico,DTC,Ice Cream,2024-12-03,324546.38
Costco,Mexico,Wholesale,Ice Cream,2024-12-04,446166.55
Costco,Mexico,DTC,Ice Cream,2024-12-04,270159.91
Costco,Mexico,Wholesale,Ice Cream,2024-12-05,379822.24
Costco,Mexico,DTC,Ice Cream,2024-12-05,244788.61
Costco,Mexico,Wholesale,Ice Cream,2024-12-06,447916.17
Costco,Mexico,DTC,Ice Cream,2024-12-06,274486.38
Costco,Mexico,Wholesale,Ice Cream,2024-12-07,436226.61
Costco,Mexico,DTC,Ice Cream,2024-12-07,334039.74
Costco,Mexico,Wholesale,Ice Cream,2024-12-08,456941.47
Costco,Mexico,DTC,Ice Cream,2024-12-08,381183.30
Costco,Mexico,Wholesale,Ice Cream,2024-12-09,342204.13
Costco,Mexico,DTC,Ice Cream,2024-12-09,268770.34
Costco,Mexico,Wholesale,Ice Cream,2024-12-10,378469.14
Costco,Mexico,DTC,Ice Cream,2024-12-10,276852.60
Costco,Mexico,Wholesale,Ice Cream,2024-12-11,402862.56
Costco,Mexico,DTC,Ice Cream,2024-12-11,322400.42
Costco,Mexico,Wholesale,Ice Cream,2024-12-12,340797.28
Costco,Mexico,DTC,Ice Cream,2024-12-12,297654.97
Costco,Mexico,Wholesale,Ice Cream,2024-12-13,384347.85
Costco,Mexico,DTC,Ice Cream,2024-12-13,301767.20
Costco,Mexico,Wholesale,Ice Cream,2024-12-14,435292.80
Costco,Mexico,DTC,Ice Cream,2024-12-14,382608.57
Costco,Mexico,Wholesale,Ice Cream,2024-12-15,493745.25
Costco,Mexico,DTC,Ice Cream,2024-12-15,323157.64
Costco,Mexico,Wholesale,Ice Cream,2024-12-16,345093.40
Costco,Mexico,DTC,Ice Cream,2024-12-16,323399.44
Costco,Mexico,Wholesale,Ice Cream,2024-12-17,344290.99
Costco,Mexico,DTC,Ice Cream,2024-12-17,265744.15
Costco,Mexico,Wholesale,Ice Cream,2024-12-18,398362.04
Costco,Mexico,DTC,Ice Cream,2024-12-18,311357.14
Costco,Mexico,Wholesale,Ice Cream,2024-12-19,394800.51
Costco,Mexico,DTC,Ice Cream,2024-12-19,294075.39
Costco,Mexico,Wholesale,Ice Cream,2024-12-20,433380.70
Costco,Mexico,DTC,Ice Cream,2024-12-20,306255.27
Costco,Mexico,Wholesale,Ice Cream,2024-12-21,503864.73
Costco,Mexico,DTC,Ice Cream,2024-12-21,352797.41
Costco,Mexico,Wholesale,Ice Cream,2024-12-22,460794.38
Costco,Mexico,DTC,Ice Cream,2024-12-22,295858.22
Costco,Mexico,Wholesale,Ice Cream,2024-12-23,399076.14
Costco,Mexico,DTC,Ice Cream,2024-12-23,245103.90
Costco,Mexico,Wholesale,Ice Cream,2024-12-24,366768.48
Costco,Mexico,DTC,Ice Cream,2024-12-24,268387.47
Costco,Mexico,Wholesale,Ice Cream,2024-12-25,0.00
Costco,Mexico,DTC,Ice Cream,2024-12-25,276166.17
Costco,Mexico,Wholesale,Ice Cream,2024-12-26,362646.10
Costco,Mexico,DTC,Ice Cream,2024-12-26,271768.96
Costco,Mexico,Wholesale,Ice Cream,2024-12-27,417695.02
Costco,Mexico,DTC,Ice Cream,2024-12-27,279645.64
Costco,Mexico,Wholesale,Ice Cream,2024-12-28,480837.88
Costco,Mexico,DTC,Ice Cream,2024-12-28,375164.00
Costco,Mexico,Wholesale,Ice Cream,2024-12-29,462719.43
Costco,Mexico,DTC,Ice Cream,2024-12-29,291014.43
Costco,Mexico,Wholesale,Ice Cream,2024-12-30,396810.67
Costco,Mexico,DTC,Ice Cream,2024-12-30,244585.97
Costco,Mexico,Wholesale,Ice Cream,2024-12-31,455062.95
Costco,Mexico,DTC,Ice Cream,2024-12-31,285800.00
Costco,Mexico,Wholesale,Ice Cream,2025-01-01,205547.08
Costco,Mexico,DTC,Ice Cream,2025-01-01,144341.67
Costco,Mexico,Wholesale,Ice Cream,2025-01-02,193413.79
Costco,Mexico,DTC,Ice Cream,2025-01-02,127180.80
Costco,Mexico,Wholesale,Ice Cream,2025-01-03,190462.70
Costco,Mexico,DTC,Ice Cream,2025-01-03,145047.75
Costco,Mexico,Wholesale,Ice Cream,2025-01-04,179277.95
Costco,Mexico,DTC,Ice Cream,2025-01-04,148494.67
Costco,Mexico,Wholesale,Ice Cream,2025-01-05,183886.07
Costco,Mexico,DTC,Ice Cream,2025-01-05,131585.67
Costco,Mexico,Wholesale,Ice Cream,2025-01-06,216581.26
Costco,Mexico,DTC,Ice Cream,2025-01-06,177458.74
Costco,Mexico,Wholesale,Ice Cream,2025-01-07,215461.03
Costco,Mexico,DTC,Ice Cream,2025-01-07,152971.29
Costco,Mexico,Wholesale,Ice Cream,2025-01-08,201603.08
Costco,Mexico,DTC,Ice Cream,2025-01-08,124623.37
Costco,Mexico,Wholesale,Ice Cream,2025-01-09,164091.39
Costco,Mexico,DTC,Ice Cream,2025-01-09,138630.63
Costco,Mexico,Wholesale,Ice Cream,2025-01-10,171754.74
Costco,Mexico,DTC,Ice Cream,2025-01-10,116772.26
Costco,Mexico,Wholesale,Ice Cream,2025-01-11,176086.40
Costco,Mexico,DTC,Ice Cream,2025-01-11,122212.42
Costco,Mexico,Wholesale,Ice Cream,2025-01-12,159094.50
Costco,Mexico,DTC,Ice Cream,2025-01-12,127561.68
Costco,Mexico,Wholesale,Ice Cream,2025-01-13,236887.77
Costco,Mexico,DTC,Ice Cream,2025-01-13,150875.91
Costco,Mexico,Wholesale,Ice Cream,2025-01-14,217252.40
Costco,Mexico,DTC,Ice Cream,2025-01-14,144273.80
Costco,Mexico,Wholesale,Ice Cream,2025-01-15,187757.43
Costco,Mexico,DTC,Ice Cream,2025-01-15,128165.64
Costco,Mexico,Wholesale,Ice Cream,2025-01-16,182672.90
Costco,Mexico,DTC,Ice Cream,2025-01-16,149854.09
Costco,Mexico,Wholesale,Ice Cream,2025-01-17,195739.98
Costco,Mexico,DTC,Ice Cream,2025-01-17,118392.41
Costco,Mexico,Wholesale,Ice Cream,2025-01-18,175087.26
Costco,Mexico,DTC,Ice Cream,2025-01-18,144683.96
Costco,Mexico,Wholesale,Ice Cream,2025-01-19,206791.09
Costco,Mexico,DTC,Ice Cream,2025-01-19,138735.05
Costco,Mexico,Wholesale,Ice Cream,2025-01-20,206415.30
Costco,Mexico,DTC,Ice Cream,2025-01-20,178856.80
Costco,Mexico,Wholesale,Ice Cream,2025-01-21,187899.15
Costco,Mexico,DTC,Ice Cream,2025-01-21,178947.50
Costco,Mexico,Wholesale,Ice Cream,2025-01-22,201464.78
Costco,Mexico,DTC,Ice Cream,2025-01-22,131493.44
Costco,Mexico,Wholesale,Ice Cream,2025-01-23,165787.43
Costco,Mexico,DTC,Ice Cream,2025-01-23,139940.89
Costco,Mexico,Wholesale,Ice Cream,2025-01-24,206585.06
Costco,Mexico,DTC,Ice Cream,2025-01-24,126306.69
Costco,Mexico,Wholesale,Ice Cream,2025-01-25,180392.06
Costco,Mexico,DTC,Ice Cream,2025-01-25,140857.67
Costco,Mexico,Wholesale,Ice Cream,2025-01-26,161942.93
Costco,Mexico,DTC,Ice Cream,2025-01-26,112807.82
Costco,Mexico,Wholesale,Ice Cream,2025-01-27,208686.69
Costco,Mexico,DTC,Ice Cream,2025-01-27,154175.93
Costco,Mexico,Wholesale,Ice Cream,2025-01-28,253393.04
Costco,Mexico,DTC,Ice Cream,2025-01-28,175021.53
Costco,Mexico,Wholesale,Ice Cream,2025-01-29,158331.13
Costco,Mexico,DTC,Ice Cream,2025-01-29,115613.48
Costco,Mexico,Wholesale,Ice Cream,2025-01-30,206925.33
Costco,Mexico,DTC,Ice Cream,2025-01-30,121548.05
Costco,Mexico,Wholesale,Ice Cream,2025-01-31,185583.27
Costco,Mexico,DTC,Ice Cream,2025-01-31,124980.62
Costco,Mexico,Wholesale,Ice Cream,2025-02-01,190753.04
Costco,Mexico,DTC,Ice Cream,2025-02-01,132150.25
Costco,Mexico,Wholesale,Ice Cream,2025-02-02,160926.25
Costco,Mexico,DTC,Ice Cream,2025-02-02,140161.79
Costco,Mexico,Wholesale,Ice Cream,2025-02-03,192479.01
Costco,Mexico,DTC,Ice Cream,2025-02-03,173079.38
Costco,Mexico,Wholesale,Ice Cream,2025-02-04,256907.57
Costco,Mexico,DTC,Ice Cream,2025-02-04,157040.05
Costco,Mexico,Wholesale,Ice Cream,2025-02-05,169666.84
Costco,Mexico,DTC,Ice Cream,2025-02-05,149879.17
Costco,Mexico,Wholesale,Ice Cream,2025-02-06,204883.47
Costco,Mexico,DTC,Ice Cream,2025-02-06,150044.49
Costco,Mexico,Wholesale,Ice Cream,2025-02-07,164177.50
Costco,Mexico,DTC,Ice Cream,2025-02-07,131597.88
Costco,Mexico,Wholesale,Ice Cream,2025-02-08,171077.65
Costco,Mexico,DTC,Ice Cream,2025-02-08,120943.98
Costco,Mexico,Wholesale,Ice Cream,2025-02-09,188645.50
Costco,Mexico,DTC,Ice Cream,2025-02-09,150325.26
Costco,Mexico,Wholesale,Ice Cream,2025-02-10,229940.80
Costco,Mexico,DTC,Ice Cream,2025-02-10,155709.74
Costco,Mexico,Wholesale,Ice Cream,2025-02-11,256531.32
Costco,Mexico,DTC,Ice Cream,2025-02-11,178063.44
Costco,Mexico,Wholesale,Ice Cream,2025-02-12,214248.98
Costco,Mexico,DTC,Ice Cream,2025-02-12,124162.98
Costco,Mexico,Wholesale,Ice Cream,2025-02-13,166969.43
Costco,Mexico,DTC,Ice Cream,2025-02-13,136349.92
Costco,Mexico,Wholesale,Ice Cream,2025-02-14,161688.95
Costco,Mexico,DTC,Ice Cream,2025-02-14,150015.83
Costco,Mexico,Wholesale,Ice Cream,2025-02-15,204923.95
Costco,Mexico,DTC,Ice Cream,2025-02-15,125912.86
Costco,Mexico,Wholesale,Ice Cream,2025-02-16,191169.94
Costco,Mexico,DTC,Ice Cream,2025-02-16,141608.59
Costco,Mexico,Wholesale,Ice Cream,2025-02-17,236143.22
Costco,Mexico,DTC,Ice Cream,2025-02-17,143345.82
Costco,Mexico,Wholesale,Ice Cream,2025-02-18,228523.72
Costco,Mexico,DTC,Ice Cream,2025-02-18,135832.01
Costco,Mexico,Wholesale,Ice Cream,2025-02-19,168810.26
Costco,Mexico,DTC,Ice Cream,2025-02-19,149894.08
Costco,Mexico,Wholesale,Ice Cream,2025-02-20,168919.83
Costco,Mexico,DTC,Ice Cream,2025-02-20,112698.29
Costco,Mexico,Wholesale,Ice Cream,2025-02-21,189854.55
Costco,Mexico,DTC,Ice Cream,2025-02-21,122084.78
Costco,Mexico,Wholesale,Ice Cream,2025-02-22,192349.17
Costco,Mexico,DTC,Ice Cream,2025-02-22,121004.54
Costco,Mexico,Wholesale,Ice Cream,2025-02-23,165435.90
Costco,Mexico,DTC,Ice Cream,2025-02-23,117597.97
Costco,Mexico,Wholesale,Ice Cream,2025-02-24,248867.10
Costco,Mexico,DTC,Ice Cream,2025-02-24,147234.89
Costco,Mexico,Wholesale,Ice Cream,2025-02-25,250883.52
Costco,Mexico,DTC,Ice Cream,2025-02-25,167458.26
Costco,Mexico,Wholesale,Ice Cream,2025-02-26,175415.64
Costco,Mexico,DTC,Ice Cream,2025-02-26,146778.31
Kroger,America,Wholesale,Chocolates,2024-01-01,607143.54
Kroger,America,DTC,Chocolates,2024-01-01,331418.71
Kroger,America,Wholesale,Chocolates,2024-01-02,638236.61
